"YLD_BE_BLUP","AGSPP_BLUP","IEMERG_BLUP","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","Index","group","RM"
0,-0.552398612,0,-11.17794064,-0.589350294,0,-0.613596083,0,-4.927578263,0,-3.99042047,"index_838","G","Humid subtropical"
0.899017393,-2.940909716,0,0,0,0,0,-0.43051695,0,0,-2.792208997,"index_839","A","Mediterranean b"
0,0,0,0,0,-0.756142526,-0.287528161,0,0,0,0,"index_840","I","Mid-latitude steppe"
0,-5.01557311,0,0,0,0,0,0,-0.458915628,-15.97101623,0,"index_841","F","Humid continental a"
0,0,5.902568922,0,-0.100972603,-18.64641651,-0.481754907,-0.921857882,-6.188876304,0,-4.368018709,"index_842","E","Humid subtropical"
0,0,0,0,-0.787174168,0,0,-0.727751037,0,0,0,"index_843","I","Mid-latitude steppe"
0,-5.657171541,0,0,0,0,-0.476218238,0,-7.345066174,-0.310767062,-2.222693281,"index_844","D","Humid subtropical"
0.898301394,-2.620748206,0,-0.022567303,0,0,0,-0.092378743,0,0,0,"index_845","J","Mid-latitude steppe"
0,0,4.471899872,-0.154337457,0,-0.192893501,-0.252925321,0,0,-0.42393942,0,"index_846","E","Subtropical dessert"
0,-2.537589372,0,0,0,0,-0.14232606,0,0,0,0,"index_847","D","Equatorial monsoon"
0,-4.671859665,0,0,-0.947906067,-2.910396026,0,-1.14247848,0,0,0,"index_848","A","Subtropical dessert"
0,-4.666131108,5.771056599,0,-0.350313112,0,0,0,0,0,0,"index_849","C","Mediterranean b"
0,-1.559101779,0,-6.492597514,0,0,0,0,-0.359855627,0,0,"index_850","H","Humid continental b"
0,-1.957119596,0,-0.145916975,0,0,-0.109109015,-1.524066447,0,0,-4.792816728,"index_851","C","Sub-arctic"
0,0,0,-0.449616524,-0.766567515,0,-0.498980098,-0.431988406,0,-0.094892397,-3.614842809,"index_852","I","Humid subtropical"
0,-1.704035698,4.80697765,0,0,0,-0.397474508,-1.381655952,-1.030621824,0,-7.27552515,"index_853","B","Humid subtropical"
0.989028177,-5.221801177,0,-0.002640855,0,0,-0.398704879,-0.22718328,-0.272735418,-7.526353968,-3.425004237,"index_854","D","Humid continental a"
0,-4.058904022,0,0,0,-2.79368366,0,-1.22907722,0,0,0,"index_855","D","Humid continental b"
0,0,5.06883888,-0.139741954,0,0,0,-0.98165225,0,0,-4.009300382,"index_856","A","Humid subtropical"
0,-2.749644399,0,-1.945133543,0,0,-0.071521306,-3.341921562,-0.215484994,-0.460091701,0,"index_857","F","Subtropical steppe"
0,-5.456672031,0,0,0,-19.8373776,0,-0.02942434,-3.743127787,-5.08297453,0,"index_858","D","Mediterranean b"
0,-2.796767738,4.283177906,-10.66866422,0,0,-0.248688238,0,-0.466083564,-0.099272046,0,"index_859","F","Subtropical steppe"
0,-2.401763277,5.231076427,0,0,0,-0.254337681,-1.292995337,0,-1.837763982,-1.811376375,"index_860","I","Mid-latitude steppe"
0,-3.955789988,0,-3.656005012,-0.080365949,-3.079628957,0,-0.231289001,0,0,0,"index_861","I","Humid subtropical"
0,0,5.961845815,0,0,-8.356512754,-0.114790878,-0.392259097,-0.091027551,0,0,"index_862","D","Humid subtropical"
0,0,0,0,0,0,0,0,0,-0.005109591,-6.425929112,"index_863","E","Mediterranean b"
0,-1.578687444,0,-11.43257886,0,-4.351793749,0,0,0,-4.100046886,0,"index_864","B","Mediterranean b"
0,0,0,0,0,0,0,-0.278956995,-0.217974143,-0.18321532,-6.520328672,"index_865","D","Humid subtropical"
0.922645362,-2.1174179,0,-0.115883921,0,0,0,0,0,-0.692120717,0,"index_866","D","Humid subtropical"
0,0,0,0,0,0,0,-0.452588788,0,0,-1.083661849,"index_867","C","mid-latitude desert"
0,-5.044215897,0,0,0,0,-0.23597699,-3.028297996,0,-0.298978275,-4.660657344,"index_868","I","Mediterranean b"
0.897585395,-2.372657686,0,0,0,0,0,0,0,-16.82834235,0,"index_869","A","Humid continental a"
0,0,0,0,0,-3.534807186,-0.104301285,0,-9.447229575,-12.24164762,-7.181125591,"index_870","B","Subtropical dessert"
0,-2.970015308,0,0,-0.844872798,0,0,0,0,-0.25653864,0,"index_871","D","Humid subtropical"
0,-1.935401761,0,-0.069142377,0,0,0,-2.029348859,-0.348654457,-15.54235317,0,"index_872","H","Subtropical dessert"
0,0,5.951684061,-11.71268089,0,0,-0.281172537,0,0,0,0,"index_873","I","Humid continental a"
0,0,0,0,0,0,0,0,-2.690734763,0,0,"index_874","E","Subtropical steppe"
0,0,5.145840653,0,0,-1.597158192,0,0,0,-0.036497076,0,"index_875","B","Humid subtropical"
0,-1.159554219,0,0,0,0,-0.845096212,0,0,-0.372068756,0,"index_876","I","Humid continental a"
0,0,5.413238413,0,0,-0.0385787,0,0,0,0,0,"index_877","B","Subtropical dessert"
0,0,0,0,0,-18.97988562,0,0,0,-0.273828862,-0.442956668,"index_878","E","Humid subtropical"
0,-1.422002126,5.657205358,-0.098762274,0,0,0,0,0,0,-7.492644138,"index_879","A","Subtropical dessert"
0,-3.382934247,0,0,-0.997362035,0,0,-0.864125389,-4.875024178,0,0,"index_880","C","Sub-arctic"
0,-3.68654779,5.911037049,0,0,0,0,-1.553105666,0,-0.909647919,-2.301792686,"index_881","B","Humid continental b"
0,-4.081818251,0,-0.143110147,0,0,0,-0.014370027,-7.695426741,-0.146718244,-3.654392512,"index_882","D","Mid-latitude steppe"
0,-0.803095121,0,0,0,-1.643452632,0,0,0,-0.249465368,-2.151503816,"index_883","E","Mid-latitude steppe"
0,0,5.123332442,0,0,-1.141929529,0,-0.314271936,-0.592717106,0,0,"index_884","G","Mid-latitude steppe"
0,-0.830515051,6.034671712,0,0,0,-0.143200193,0,0,0,0,"index_885","J","Mediterranean b"
0,-4.385431794,5.481549158,0,0,-2.307006277,0,0,0,-1.678244034,-1.392149528,"index_886","C","mid-latitude desert"
0,-4.207846514,0,-0.023767692,-0.152489237,-11.5959269,-0.932551816,-0.008895731,-0.333719564,0,0,"index_887","I","Subtropical dessert"
0,-2.515413683,0,0,-0.828387476,0,-0.692477608,-0.804331021,0,0,0,"index_888","E","Mediterranean b"
0,-2.75241636,0,-10.94876625,0,0,0,0,0,-0.322555849,0,"index_889","B","mid-latitude desert"
0,0,0,0,-0.078305284,0,0,-0.601205831,0,0,0,"index_890","G","mid-latitude desert"
0,0,0,-0.122339624,0,0,0,0,0,0,0,"index_891","G","Humid subtropical"
0,-2.222904526,0,-0.158828381,0,0,-0.70791095,0,0,0,-1.748096851,"index_892","D","Humid continental b"
0,0,0,-3.129583021,-0.904632094,-0.709848085,-0.826233239,-0.345172509,0,0,0,"index_893","I","Humid subtropical"
0,-0.756089525,0,0,0,0,-0.374097464,-3.132839184,0,-1.779756728,0,"index_894","F","mid-latitude desert"
0,-2.375429647,0,-3.213331974,0,-2.869546698,-0.935981448,0,0,-13.65623571,-3.662302452,"index_895","I","Humid continental a"
0,0,5.148209938,0,0,0,-0.653036846,-3.097992121,0,0,0,"index_896","E","Mediterranean b"
0,0,5.556365687,0,0,-1.859493354,0,-2.139697892,0,0,0,"index_897","J","Humid continental a"
0,-2.4572025,5.030930315,0,0,-0.439797183,-0.098182356,0,0,0,0,"index_898","C","Subtropical steppe"
1.002147867,0,5.163610292,0,0,0,0,-0.47318917,0,0,0,"index_899","G","Subtropical dessert"
0,-5.267629636,0,0,0,0,-0.078077302,-1.338356582,-0.448163724,-0.280116215,0,"index_900","D","Mediterranean b"
0,-5.628528754,0,0,0,0,0,-0.901239134,0,0,0,"index_901","F","mid-latitude desert"
0,0,5.097270304,-0.100165688,0,0,0,-0.599734376,0,0,0,"index_902","C","Humid continental a"
0,-1.845052484,0,0,0,0,0,0,0,0,0,"index_903","I","mid-latitude desert"
0,0,0,-2.926192707,0,-17.78892453,0,0,-2.942716192,0,-7.530403962,"index_904","H","Humid subtropical"
0,-2.780135971,0,-0.048735772,0,0,0,0,0,-0.213142922,-3.203525903,"index_905","E","Humid subtropical"
0,-2.2125627,0,0,0,0,0,-2.644980304,0,0,-4.349138797,"index_906","D","Humid subtropical"
0,-5.198886947,0,0,0,0,0,0,-0.12712021,0,-7.870242377,"index_907","J","Humid continental a"
0,-0.971531837,0,-7.383831262,0,0,-0.134895932,-0.64093514,0,-7.483487662,0,"index_908","D","Subtropical steppe"
1.271726764,-1.018537433,0,0,0,-3.604834605,0,0,0,0,-3.905460866,"index_909","I","Mid-latitude steppe"
0,0,0,-0.01464474,0,0,0,-0.585019817,-2.498043083,-0.444373318,0,"index_910","J","Sub-arctic"
0,0,5.63443511,0,-0.776870841,0,-0.405471918,0,-0.941687203,-0.851640665,0,"index_911","E","Subtropical steppe"
0,-2.417009064,4.287029374,-9.191762578,0,0,-0.917118475,-0.636520772,0,0,-1.407969409,"index_912","C","Mediterranean b"
0,-1.598273108,0,0,-0.358555773,-0.339492563,0,-3.283843124,-1.119556446,-1.562229526,-5.831211886,"index_913","J","Humid continental b"
0,-2.597186537,0,-9.701039006,0,-1.465990611,0,0,0,-0.251823125,-2.736839413,"index_914","C","Mid-latitude steppe"
0.967708681,-3.050677917,0,0,0,0,-0.673614635,0,-0.240376482,-2.838389113,0,"index_915","C","mid-latitude desert"
0,-0.693415398,4.945630524,-0.155740871,0,0,0,0,0,-0.282473972,-5.500813426,"index_916","D","Humid subtropical"
0,0,0,0,0,-16.35977123,0,0,0,0,-5.170414967,"index_917","G","Humid continental b"
0,-2.096734248,0,-3.153511294,-0.978816047,-3.832423719,0,-0.521747214,0,-0.266755589,0,"index_918","F","Humid continental a"
0,-2.404535238,0,-8.504239401,0,0,-0.103864218,-0.158754581,-0.559266737,0,-7.048966207,"index_919","D","Subtropical dessert"
0,-1.782378357,0,-10.2867069,0,-1.928935015,-0.035244797,-0.295143009,-0.427854571,-0.314696658,-1.835106196,"index_920","J","Subtropical dessert"
0,-2.393447394,0,0,0,-9.928581384,0,-0.093747317,0,0,0,"index_921","H","Humid continental b"
0,0,4.275474968,-10.36309836,0,0,0,-1.379594077,0,0,-6.095530653,"index_922","B","Mediterranean b"
0,-3.211077524,0,-0.070822921,0,0,-0.63931832,-0.198443226,0,-4.738126679,0,"index_923","H","Humid subtropical"
0,0,0,-0.076588338,0,-18.4082243,-0.040052527,0,0,-0.010949123,-6.879046999,"index_924","C","mid-latitude desert"
0,-5.049944455,0,0,0,0,-0.150193255,0,0,0,0,"index_925","G","Humid continental a"
0.991488119,-1.934367578,4.47960281,-0.042013597,0,0,0,-0.81257852,-9.39467549,-3.084919942,-3.243075606,"index_926","C","Mid-latitude steppe"
0,-1.885760996,0,0,0,0,-0.143637259,-1.249695967,-0.604663667,0,0,"index_927","D","mid-latitude desert"
0,0,0,0,0,0,0,0,0,0,0,"index_928","A","Subtropical steppe"
0,-2.271511109,0,0,0,0,-0.316481558,-0.557062155,0,0,-7.775842817,"index_929","E","Sub-arctic"
0,0,0,0,0,-0.424365703,0,0,-0.578381234,-6.540428931,0,"index_930","E","Humid subtropical"
0,0,0,-0.057138492,0,0,0,0,-0.262778822,-0.027737777,0,"index_931","D","Mediterranean b"
0,-0.023585665,0,0,0,0,0,-0.01368574,0,-0.15912725,0,"index_932","H","Humid continental a"
0,-2.040888387,5.614917754,0,0,-0.385787003,0,0,-9.28956732,-0.306051547,0,"index_933","F","Humid continental a"
0,-0.517144416,0,0,0,0,-0.179482557,-1.134230981,0,0,0,"index_934","C","Humid subtropical"
0.998047964,-2.059503674,0,0,0,-4.974183277,0,0,-0.488782029,0,-6.709127792,"index_935","G","Sub-arctic"
1.226302352,0,0,0,-0.354434442,-1.766904473,-0.870818449,-0.66594989,-0.986154514,-0.215332746,0,"index_936","E","Mediterranean b"
0,-2.710836943,0,-8.47877558,0,-8.16595898,0,-1.535682134,-7.958197166,0,0,"index_937","E","Humid continental b"
0,0,5.868696411,0,0,-6.689167237,0,0,0,-0.206573448,0,"index_938","H","Humid continental b"
0,-2.558379081,5.751539243,0,0,0,-0.170302211,0,0,0,0,"index_939","C","Humid subtropical"
0.685224787,0,0,0,-0.11539726,0,0,0,0,-10.99852475,0,"index_940","H","Humid subtropical"
0,0,6.117659362,0,0,-0.663553645,-0.088129829,0,-5.085240519,-1.649240407,0,"index_941","F","Humid continental b"
0,0,0,0,0,0,0,-0.024634332,-0.259045099,-9.412471428,0,"index_942","J","Humid continental b"
0,0,0,-0.157986332,0,-3.464779766,0,-0.062270116,0,0,0,"index_943","C","Humid continental b"
0,0,0,0,0,-0.671269385,0,-0.05679582,-5.505673199,-8.12648225,0,"index_944","C","Mid-latitude steppe"
0,-2.125691361,0,0,0,0,-0.334136069,0,0,0,-1.74018691,"index_945","F","Mediterranean b"
0,-0.677746866,0,-0.099042957,0,0,0,0,0,-3.012410874,0,"index_946","F","Humid subtropical"
0,-5.50250049,0,0,0,0,-0.233152269,-1.884152764,-6.539236871,0,-0.609065419,"index_947","B","Sub-arctic"
0,-3.033492244,0,0,-0.121579256,-4.427656787,0,0,0,-0.231389227,-5.463053602,"index_948","G","Humid subtropical"
0,0,0,0,-0.412133072,0,0,0,0,0,-3.290535249,"index_949","F","Humid continental b"
0,-1.856803883,0,0,-0.721232877,0,0,0,-1.223313505,0,-4.547377872,"index_950","G","Sub-arctic"
0,-1.143885687,0,-0.035291421,0,-2.741163096,-0.87424808,0,0,0,0,"index_951","D","Subtropical steppe"
0,-2.842505096,0,-3.69189742,-0.004121331,-8.213597424,0,0,-0.537762928,-9.841134487,-5.651852722,"index_952","I","Humid subtropical"
0,-4.121918153,0,-9.853821934,0,0,-0.229621367,-0.399616376,0,-0.293476841,-2.2068734,"index_953","G","Humid continental b"
0,-0.250779375,0,-0.13721581,-0.803659491,0,0,0,-8.86913464,0,0,"index_954","B","Humid continental b"
0,-1.976769065,0,-4.684666197,0,0,0,0,0,-6.497562626,0,"index_955","J","Mediterranean b"
0,0,0,0,0,-2.245280357,0,0,-2.394286024,0,-4.95329598,"index_956","E","Humid continental b"
0,-1.445504924,0,0,0,0,0,-1.051755991,0,-3.171930823,0,"index_957","D","Subtropical steppe"
0,-1.218311213,5.047515313,-0.142268099,0,0,-0.396859323,0,-0.344920734,0,0,"index_958","E","Humid subtropical"
0,-2.889628435,0,-5.805074337,-0.659412916,-4.579382863,-0.329192806,-0.333400862,0,-3.679494295,-0.601155478,"index_959","D","Humid continental a"
0,-4.402617467,0,0,0,0,-0.403011177,-1.163097228,0,-0.357922211,0,"index_960","D","Mediterranean b"
1.367118029,-4.534374287,0,0,0,-3.423930438,-0.743922082,-0.11359164,-0.077337233,-0.418437986,0,"index_961","E","Mediterranean b"
0,-2.297365674,0,-0.070102687,0,-14.40659506,-0.468220828,-0.134120249,0,0,-1.510798636,"index_962","A","Humid subtropical"
0,0,0,0,0,0,-0.996,-2.308125362,0,0,-4.273619149,"index_963","A","mid-latitude desert"
0,-2.116383718,0,-0.004801554,-0.669716243,-3.318889308,0,0,-3.491146359,0,-4.415218489,"index_964","E","Mediterranean b"
0,-0.846183583,0,0,-0.476013699,-6.974997897,0,0,0,0,0,"index_965","H","mid-latitude desert"
0,0,0,0,-0.201945205,0,0,-3.307074499,0,0,0,"index_966","B","Humid subtropical"
0,-0.07059126,5.699492962,0,0,0,0,-1.454372321,0,-7.354888744,0,"index_967","G","mid-latitude desert"
0,-2.544519275,0,0,0,-3.499793476,0,-2.023541015,-6.889597437,-0.156207484,0,"index_968","I","Mid-latitude steppe"
0,-1.112548623,5.858534658,0,0,-3.704040117,-0.941125895,0,0,-0.309195224,0,"index_969","I","Mid-latitude steppe"
0,0,0,0,0,0,-0.587873846,0,0,0,-1.384239588,"index_970","I","Subtropical steppe"
0,-5.450943474,0,-8.453311759,0,0,0,0,0,0,-3.535743404,"index_971","A","Sub-arctic"
0,-2.87715461,5.081869949,0,0,0,0,0,-5.120276575,0,-4.207539457,"index_972","B","Humid subtropical"
0,-1.382830796,0,0,0,0,0,0,0,0,0,"index_973","H","Humid continental b"
0,-2.637379973,0,0,0,0,0,0,-7.204921948,0,-7.964641937,"index_974","I","Humid continental b"
1.017350056,-2.294263126,0,-0.029769634,0,0,0,0,0,-0.404291441,0,"index_975","E","Humid continental b"
0,-2.849434999,4.591295403,0,0,-19.36099316,0,-0.928043506,-1.742098798,0,0,"index_976","E","Subtropical dessert"
0,-0.383961896,0,-1.538352913,0,0,-0.141888994,0,-0.45533166,-15.15655642,0,"index_977","I","Humid continental a"
0,-1.794129756,0,0,-0.894328767,-1.882640574,-0.35318116,-0.752784152,0,0,0,"index_978","A","Subtropical steppe"
0,-2.197049961,0,-5.601363766,0,0,0,-0.467303347,-0.581965202,-2.229312946,-3.749311798,"index_979","B","Humid continental a"
0,-2.231177987,0,-0.485508932,0,-17.93183986,0,-0.173808895,0,0,0,"index_980","H","mid-latitude desert"
0,0,0,0,0,-13.78729529,-0.149319122,0,0,0,0,"index_981","J","Humid subtropical"
0,-2.690047234,0,0,0,-0.941320287,-0.298120867,-0.554119243,-2.142304596,0,-7.473764226,"index_982","D","Humid subtropical"
1.158165734,0,0,-10.26124308,0,0,0,0,-8.728990413,-0.385429381,0,"index_983","B","Humid subtropical"
0,-0.893189178,5.052253883,0,0,0,-0.432540076,0,0,0,0,"index_984","B","Humid continental b"
0,-1.9747007,0,0,0,-5.926952144,0,0,0,0,0,"index_985","F","Humid subtropical"
0,-2.745486457,0,-9.522792256,0,0,0,-0.047215802,0,0,0,"index_986","J","Mid-latitude steppe"
0,0,0,0,0,0,0,-0.145068841,0,0,-6.246569949,"index_987","I","Subtropical steppe"
0,-2.538975353,0,0,0,0,0,0,-9.552337745,-2.345327454,0,"index_988","C","Humid continental b"
0,-2.332527883,0,-4.659202376,0,0,0,0,0,0,0,"index_989","F","Mediterranean b"
0,-2.252895822,0,-0.045374685,0,0,0,0,-3.402211737,-0.214602805,0,"index_990","E","mid-latitude desert"
0,0,0,-5.906929622,0,0,0,-0.878558512,-0.638114037,0,-0.957102801,"index_991","F","Subtropical steppe"
0,0,5.23432932,-0.05521787,0,0,-0.207023593,0,-1.667986614,0,0,"index_992","I","Humid continental b"
0,0,5.111486016,0,0,0,0,-0.095115891,0,0,0,"index_993","H","Subtropical dessert"
0,0,0,0,0,0,0,0,0,-3.635988854,0,"index_994","I","Humid subtropical"
0,-0.814846519,5.136363511,-0.046334995,0,0,0,0,-0.38599169,-0.318626253,-1.131121492,"index_995","H","Mid-latitude steppe"
0,-0.924526242,0,0,0,0,0,-1.826074325,-4.232268207,-7.997883333,0,"index_996","B","Subtropical steppe"
0,0,0,0,0,0,0,0,-4.602829131,-0.419223905,0,"index_997","J","Humid subtropical"
1.37166047,-1.488593386,0,0,-0.570804305,0,-0.420236368,-0.343701053,-8.641400271,0,0,"index_998","F","Humid continental a"
0,-3.480319723,6.093948605,-1.251213646,0,0,0,0,0,-0.166426665,0,"index_999","B","Humid continental a"
0,-2.878540591,0,-0.037452121,0,0,0,0,0,0,0,"index_1000","E","Mediterranean b"
0.901881389,0,0,-9.955677219,0,0,0,-0.060217255,0,0,0,"index_1001","I","mid-latitude desert"
0.797507514,0,0,-0.042253675,0,0,-0.423312295,0,-0.681121655,-9.926867099,-3.496193702,"index_1002","F","Mid-latitude steppe"
0,-4.935373306,0,0,0,-12.59633421,-0.06015758,0,0,0,-1.210220897,"index_1003","B","Humid subtropical"
0,-2.043990935,0,-10.89783861,0,-1.404264691,-0.26846129,0,-0.507896526,-0.03357731,0,"index_1004","E","Humid continental b"
0,-0.897106311,0,-2.651017575,0,0,0,-0.121803084,0,0,-1.044112146,"index_1005","J","Mediterranean b"
0,-2.834189213,0,-0.118971432,0,-15.26408704,0,0,-5.435601085,-1.228687816,-1.874655899,"index_1006","B","Humid continental b"
0,-2.387903472,0,-0.142829465,-0.449225049,-0.04629444,0,0,0,-0.284045811,0,"index_1007","D","Humid subtropical"
0,-1.516013317,0,0,0,-16.07394057,0,0,-5.838515737,-0.408221037,-8.011841717,"index_1008","A","Mediterranean b"
0,0,5.826355773,0,0,-2.974587828,0,0,-7.029741664,-2.069792998,0,"index_1009","G","Humid subtropical"
0,-3.440219821,0,-0.30604689,0,-7.308467,0,-0.364301435,0,0,0,"index_1010","E","mid-latitude desert"
0.997227983,-0.53673008,0,0,0,0,-0.363639312,-0.539404685,0,0,0,"index_1011","F","Mediterranean b"
0,-0.37612763,0,0,0,0,0,-2.888909744,0,0,-4.179219589,"index_1012","E","Subtropical steppe"
0,-1.948846135,0,0,-0.886086106,-0.246903682,0,-0.936291005,-0.464888908,-0.171536255,0,"index_1013","D","Mediterranean b"
0,-0.015751399,0,-3.416722289,0,0,-0.366100054,-1.587952729,0,0,0,"index_1014","F","Mid-latitude steppe"
0,0,0,0,-0.377101761,-4.433492405,-0.324955723,-1.31155221,0,-0.059125263,0,"index_1015","J","Mediterranean b"
0,0,0,-2.639053439,-0.949966732,-21.02833868,0,0,0,-0.280902134,0,"index_1016","F","mid-latitude desert"
0,0,0,0,-0.640866928,0,0,-0.446702964,0,0,-7.398244578,"index_1017","G","Subtropical steppe"
0,-0.105845457,0,0,0,0,0,-1.301242836,0,-0.924149733,0,"index_1018","D","Humid continental b"
0,-1.758875559,0,0,0,0,-0.822803607,-0.091694456,0,0,0,"index_1019","E","mid-latitude desert"
0.990668138,-2.124657178,0,-6.161567836,0,0,0,0,0,0,0,"index_1020","A","Mid-latitude steppe"
0,0,4.306286718,0,0,0,0,0,0,0,-0.142378929,"index_1021","G","Subtropical steppe"
0,0,0,0,0,0,-0.030874133,0,-0.484003405,0,0,"index_1022","A","Humid continental b"
0,-1.437670658,0,0,0,0,0,-2.935372495,-0.057424042,0,-3.765131679,"index_1023","F","Mid-latitude steppe"
0,0,5.870390037,-1.131572284,0,-16.78851722,-0.052290385,0,0,-0.126279882,-6.152170389,"index_1024","D","Mediterranean b"
0,-2.439184753,6.146450996,0,0,0,-0.965133316,0,-0.555682769,0,0,"index_1025","H","Mid-latitude steppe"
0,-1.992281805,0,0,0,0,0,-2.412666551,0,0,0,"index_1026","E","Mediterranean b"
0,0,4.618255683,0,-0.028849315,-2.260711837,-0.099056488,-0.141647406,0,-17.25700541,-8.351680132,"index_1027","J","Humid continental b"
0,-2.330459518,0,0,-0.113336595,-0.277766642,0,0,0,0,-4.226419369,"index_1028","J","Humid subtropical"
0,-1.034205964,0,-0.141706734,-0.34207045,-0.138883321,0,0,-7.467692373,-0.417652067,-5.53857325,"index_1029","C","Subtropical steppe"
0,-4.929644749,0,-0.050416316,0,0,0,-2.325548894,0,0,0,"index_1030","D","Mediterranean b"
0,-3.738104806,0,0,0,-1.064772128,0,0,0,-0.243963934,0,"index_1031","G","Humid subtropical"
0,-2.566694964,5.00605282,-3.368865744,0,-14.54951039,0,0,0,-1.504222272,-3.266805427,"index_1032","C","Mediterranean b"
0,-1.739289894,5.073577451,0,0,-3.610670224,0,0,-5.540709255,0,0,"index_1033","I","Humid continental b"
0,0,0,-9.2172264,0,-0.555533284,0,0,0,0,0,"index_1034","E","Humid continental b"
0,0,5.488054943,0,0,0,0,-0.130698814,-0.432633195,-0.190514735,0,"index_1035","J","mid-latitude desert"
0,0,0,0,0,-1.820914654,-0.07589197,-0.758969776,-1.089911572,0,0,"index_1036","C","Subtropical dessert"
0,-1.881624265,0,0,0,-13.21563397,-0.361793756,-1.290933463,0,-0.307623385,-7.672003302,"index_1037","B","Humid continental b"
1.267184323,-0.423133225,0,-6.900018656,0,0,0,0,-1.401182748,0,0,"index_1038","D","Mediterranean b"
1.335320941,-5.204615505,0,-6.2379593,0,0,-0.513744547,-0.121118797,0,-0.32176993,0,"index_1039","C","Mid-latitude steppe"
0,-1.696201432,5.205053287,-2.040846632,0,0,0,-2.523015583,0,0,0,"index_1040","H","Humid subtropical"
